source_split,image_path,mask_path,mask_exists,height,width,channels,defect_pixels,class,dataset_split
train,data/raw/kolektor-sdd2/train/10210.png,data/raw/kolektor-sdd2/train/10210_GT.png,True,640,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10211.png,data/raw/kolektor-sdd2/train/10211_GT.png,True,632,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10212.png,data/raw/kolektor-sdd2/train/10212_GT.png,True,633,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10213.png,data/raw/kolektor-sdd2/train/10213_GT.png,True,641,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10214.png,data/raw/kolektor-sdd2/train/10214_GT.png,True,632,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10215.png,data/raw/kolektor-sdd2/train/10215_GT.png,True,636,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10216.png,data/raw/kolektor-sdd2/train/10216_GT.png,True,639,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10217.png,data/raw/kolektor-sdd2/train/10217_GT.png,True,645,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10218.png,data/raw/kolektor-sdd2/train/10218_GT.png,True,626,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10219.png,data/raw/kolektor-sdd2/train/10219_GT.png,True,639,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10220.png,data/raw/kolektor-sdd2/train/10220_GT.png,True,646,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10221.png,data/raw/kolektor-sdd2/train/10221_GT.png,True,634,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10222.png,data/raw/kolektor-sdd2/train/10222_GT.png,True,646,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10223.png,data/raw/kolektor-sdd2/train/10223_GT.png,True,648,231,3,1475,defect,validation
train,data/raw/kolektor-sdd2/train/10224.png,data/raw/kolektor-sdd2/train/10224_GT.png,True,639,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10225.png,data/raw/kolektor-sdd2/train/10225_GT.png,True,637,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10226.png,data/raw/kolektor-sdd2/train/10226_GT.png,True,646,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10227.png,data/raw/kolektor-sdd2/train/10227_GT.png,True,634,227,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10228.png,data/raw/kolektor-sdd2/train/10228_GT.png,True,638,230,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10229.png,data/raw/kolektor-sdd2/train/10229_GT.png,True,637,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10230.png,data/raw/kolektor-sdd2/train/10230_GT.png,True,640,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10231.png,data/raw/kolektor-sdd2/train/10231_GT.png,True,637,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10232.png,data/raw/kolektor-sdd2/train/10232_GT.png,True,625,235,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10233.png,data/raw/kolektor-sdd2/train/10233_GT.png,True,633,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10234.png,data/raw/kolektor-sdd2/train/10234_GT.png,True,641,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10235.png,data/raw/kolektor-sdd2/train/10235_GT.png,True,633,229,3,29837,defect,train
train,data/raw/kolektor-sdd2/train/10236.png,data/raw/kolektor-sdd2/train/10236_GT.png,True,636,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10237.png,data/raw/kolektor-sdd2/train/10237_GT.png,True,633,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10238.png,data/raw/kolektor-sdd2/train/10238_GT.png,True,633,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10239.png,data/raw/kolektor-sdd2/train/10239_GT.png,True,641,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10240.png,data/raw/kolektor-sdd2/train/10240_GT.png,True,621,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10241.png,data/raw/kolektor-sdd2/train/10241_GT.png,True,633,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10242.png,data/raw/kolektor-sdd2/train/10242_GT.png,True,639,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10243.png,data/raw/kolektor-sdd2/train/10243_GT.png,True,621,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10244.png,data/raw/kolektor-sdd2/train/10244_GT.png,True,642,231,3,1572,defect,train
train,data/raw/kolektor-sdd2/train/10245.png,data/raw/kolektor-sdd2/train/10245_GT.png,True,625,230,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10246.png,data/raw/kolektor-sdd2/train/10246_GT.png,True,638,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10247.png,data/raw/kolektor-sdd2/train/10247_GT.png,True,637,228,3,5876,defect,validation
train,data/raw/kolektor-sdd2/train/10248.png,data/raw/kolektor-sdd2/train/10248_GT.png,True,644,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10249.png,data/raw/kolektor-sdd2/train/10249_GT.png,True,632,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10250.png,data/raw/kolektor-sdd2/train/10250_GT.png,True,632,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10251.png,data/raw/kolektor-sdd2/train/10251_GT.png,True,635,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10252.png,data/raw/kolektor-sdd2/train/10252_GT.png,True,635,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10253.png,data/raw/kolektor-sdd2/train/10253_GT.png,True,634,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10254.png,data/raw/kolektor-sdd2/train/10254_GT.png,True,637,228,3,1383,defect,train
train,data/raw/kolektor-sdd2/train/10255.png,data/raw/kolektor-sdd2/train/10255_GT.png,True,640,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10256.png,data/raw/kolektor-sdd2/train/10256_GT.png,True,627,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10257.png,data/raw/kolektor-sdd2/train/10257_GT.png,True,644,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10258.png,data/raw/kolektor-sdd2/train/10258_GT.png,True,640,230,3,8343,defect,train
train,data/raw/kolektor-sdd2/train/10259.png,data/raw/kolektor-sdd2/train/10259_GT.png,True,635,207,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10260.png,data/raw/kolektor-sdd2/train/10260_GT.png,True,637,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10261.png,data/raw/kolektor-sdd2/train/10261_GT.png,True,625,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10262.png,data/raw/kolektor-sdd2/train/10262_GT.png,True,647,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10263.png,data/raw/kolektor-sdd2/train/10263_GT.png,True,638,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10264.png,data/raw/kolektor-sdd2/train/10264_GT.png,True,634,227,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10265.png,data/raw/kolektor-sdd2/train/10265_GT.png,True,622,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10266.png,data/raw/kolektor-sdd2/train/10266_GT.png,True,635,224,3,291,defect,validation
train,data/raw/kolektor-sdd2/train/10267.png,data/raw/kolektor-sdd2/train/10267_GT.png,True,638,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10268.png,data/raw/kolektor-sdd2/train/10268_GT.png,True,647,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10269.png,data/raw/kolektor-sdd2/train/10269_GT.png,True,635,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10270.png,data/raw/kolektor-sdd2/train/10270_GT.png,True,639,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10271.png,data/raw/kolektor-sdd2/train/10271_GT.png,True,632,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10272.png,data/raw/kolektor-sdd2/train/10272_GT.png,True,645,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10273.png,data/raw/kolektor-sdd2/train/10273_GT.png,True,641,230,3,6535,defect,validation
train,data/raw/kolektor-sdd2/train/10274.png,data/raw/kolektor-sdd2/train/10274_GT.png,True,635,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10275.png,data/raw/kolektor-sdd2/train/10275_GT.png,True,629,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10276.png,data/raw/kolektor-sdd2/train/10276_GT.png,True,629,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10277.png,data/raw/kolektor-sdd2/train/10277_GT.png,True,632,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10278.png,data/raw/kolektor-sdd2/train/10278_GT.png,True,635,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10279.png,data/raw/kolektor-sdd2/train/10279_GT.png,True,606,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10280.png,data/raw/kolektor-sdd2/train/10280_GT.png,True,640,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10281.png,data/raw/kolektor-sdd2/train/10281_GT.png,True,618,231,3,4825,defect,train
train,data/raw/kolektor-sdd2/train/10282.png,data/raw/kolektor-sdd2/train/10282_GT.png,True,644,230,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10283.png,data/raw/kolektor-sdd2/train/10283_GT.png,True,634,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10284.png,data/raw/kolektor-sdd2/train/10284_GT.png,True,644,213,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10285.png,data/raw/kolektor-sdd2/train/10285_GT.png,True,636,222,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10286.png,data/raw/kolektor-sdd2/train/10286_GT.png,True,641,228,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10287.png,data/raw/kolektor-sdd2/train/10287_GT.png,True,641,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10288.png,data/raw/kolektor-sdd2/train/10288_GT.png,True,632,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10289.png,data/raw/kolektor-sdd2/train/10289_GT.png,True,630,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10290.png,data/raw/kolektor-sdd2/train/10290_GT.png,True,644,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10291.png,data/raw/kolektor-sdd2/train/10291_GT.png,True,635,227,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10292.png,data/raw/kolektor-sdd2/train/10292_GT.png,True,640,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10293.png,data/raw/kolektor-sdd2/train/10293_GT.png,True,647,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10294.png,data/raw/kolektor-sdd2/train/10294_GT.png,True,628,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10295.png,data/raw/kolektor-sdd2/train/10295_GT.png,True,639,233,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10296.png,data/raw/kolektor-sdd2/train/10296_GT.png,True,645,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10297.png,data/raw/kolektor-sdd2/train/10297_GT.png,True,633,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10298.png,data/raw/kolektor-sdd2/train/10298_GT.png,True,631,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10299.png,data/raw/kolektor-sdd2/train/10299_GT.png,True,647,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10300.png,data/raw/kolektor-sdd2/train/10300_GT.png,True,631,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10301.png,data/raw/kolektor-sdd2/train/10301_GT.png,True,645,233,3,5113,defect,train
train,data/raw/kolektor-sdd2/train/10302.png,data/raw/kolektor-sdd2/train/10302_GT.png,True,641,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10303.png,data/raw/kolektor-sdd2/train/10303_GT.png,True,630,204,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10304.png,data/raw/kolektor-sdd2/train/10304_GT.png,True,642,231,3,444,defect,train
train,data/raw/kolektor-sdd2/train/10305.png,data/raw/kolektor-sdd2/train/10305_GT.png,True,636,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10306.png,data/raw/kolektor-sdd2/train/10306_GT.png,True,624,231,3,14386,defect,train
train,data/raw/kolektor-sdd2/train/10307.png,data/raw/kolektor-sdd2/train/10307_GT.png,True,640,235,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10308.png,data/raw/kolektor-sdd2/train/10308_GT.png,True,641,227,3,12008,defect,train
train,data/raw/kolektor-sdd2/train/10309.png,data/raw/kolektor-sdd2/train/10309_GT.png,True,635,227,3,43011,defect,train
train,data/raw/kolektor-sdd2/train/10310.png,data/raw/kolektor-sdd2/train/10310_GT.png,True,640,229,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10311.png,data/raw/kolektor-sdd2/train/10311_GT.png,True,635,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10312.png,data/raw/kolektor-sdd2/train/10312_GT.png,True,639,231,3,6655,defect,validation
train,data/raw/kolektor-sdd2/train/10313.png,data/raw/kolektor-sdd2/train/10313_GT.png,True,631,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10314.png,data/raw/kolektor-sdd2/train/10314_GT.png,True,636,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10315.png,data/raw/kolektor-sdd2/train/10315_GT.png,True,643,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10316.png,data/raw/kolektor-sdd2/train/10316_GT.png,True,637,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10317.png,data/raw/kolektor-sdd2/train/10317_GT.png,True,636,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10318.png,data/raw/kolektor-sdd2/train/10318_GT.png,True,640,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10319.png,data/raw/kolektor-sdd2/train/10319_GT.png,True,631,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10320.png,data/raw/kolektor-sdd2/train/10320_GT.png,True,632,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10321.png,data/raw/kolektor-sdd2/train/10321_GT.png,True,632,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10322.png,data/raw/kolektor-sdd2/train/10322_GT.png,True,635,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10323.png,data/raw/kolektor-sdd2/train/10323_GT.png,True,638,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10324.png,data/raw/kolektor-sdd2/train/10324_GT.png,True,628,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10325.png,data/raw/kolektor-sdd2/train/10325_GT.png,True,644,234,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10326.png,data/raw/kolektor-sdd2/train/10326_GT.png,True,633,230,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10327.png,data/raw/kolektor-sdd2/train/10327_GT.png,True,639,232,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10328.png,data/raw/kolektor-sdd2/train/10328_GT.png,True,641,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10329.png,data/raw/kolektor-sdd2/train/10329_GT.png,True,627,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10330.png,data/raw/kolektor-sdd2/train/10330_GT.png,True,636,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10331.png,data/raw/kolektor-sdd2/train/10331_GT.png,True,638,227,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10332.png,data/raw/kolektor-sdd2/train/10332_GT.png,True,636,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10333.png,data/raw/kolektor-sdd2/train/10333_GT.png,True,638,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10334.png,data/raw/kolektor-sdd2/train/10334_GT.png,True,633,231,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10335.png,data/raw/kolektor-sdd2/train/10335_GT.png,True,640,232,3,372,defect,validation
train,data/raw/kolektor-sdd2/train/10336.png,data/raw/kolektor-sdd2/train/10336_GT.png,True,632,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10337.png,data/raw/kolektor-sdd2/train/10337_GT.png,True,648,230,3,1638,defect,train
train,data/raw/kolektor-sdd2/train/10338.png,data/raw/kolektor-sdd2/train/10338_GT.png,True,624,224,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10339.png,data/raw/kolektor-sdd2/train/10339_GT.png,True,635,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10340.png,data/raw/kolektor-sdd2/train/10340_GT.png,True,638,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10341.png,data/raw/kolektor-sdd2/train/10341_GT.png,True,633,224,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10342.png,data/raw/kolektor-sdd2/train/10342_GT.png,True,642,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10343.png,data/raw/kolektor-sdd2/train/10343_GT.png,True,628,209,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10344.png,data/raw/kolektor-sdd2/train/10344_GT.png,True,634,230,3,1275,defect,train
train,data/raw/kolektor-sdd2/train/10345.png,data/raw/kolektor-sdd2/train/10345_GT.png,True,635,226,3,649,defect,validation
train,data/raw/kolektor-sdd2/train/10346.png,data/raw/kolektor-sdd2/train/10346_GT.png,True,633,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10347.png,data/raw/kolektor-sdd2/train/10347_GT.png,True,641,233,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10348.png,data/raw/kolektor-sdd2/train/10348_GT.png,True,637,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10349.png,data/raw/kolektor-sdd2/train/10349_GT.png,True,638,228,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10350.png,data/raw/kolektor-sdd2/train/10350_GT.png,True,638,231,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10351.png,data/raw/kolektor-sdd2/train/10351_GT.png,True,635,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10352.png,data/raw/kolektor-sdd2/train/10352_GT.png,True,634,231,3,2408,defect,validation
train,data/raw/kolektor-sdd2/train/10353.png,data/raw/kolektor-sdd2/train/10353_GT.png,True,634,206,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10354.png,data/raw/kolektor-sdd2/train/10354_GT.png,True,628,225,3,1744,defect,validation
train,data/raw/kolektor-sdd2/train/10355.png,data/raw/kolektor-sdd2/train/10355_GT.png,True,643,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10356.png,data/raw/kolektor-sdd2/train/10356_GT.png,True,642,230,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10357.png,data/raw/kolektor-sdd2/train/10357_GT.png,True,646,232,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10358.png,data/raw/kolektor-sdd2/train/10358_GT.png,True,641,225,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10359.png,data/raw/kolektor-sdd2/train/10359_GT.png,True,631,226,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10360.png,data/raw/kolektor-sdd2/train/10360_GT.png,True,636,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10361.png,data/raw/kolektor-sdd2/train/10361_GT.png,True,637,229,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10362.png,data/raw/kolektor-sdd2/train/10362_GT.png,True,642,223,3,0,non-defect,validation
train,data/raw/kolektor-sdd2/train/10363.png,data/raw/kolektor-sdd2/train/10363_GT.png,True,643,218,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10364.png,data/raw/kolektor-sdd2/train/10364_GT.png,True,629,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10365.png,data/raw/kolektor-sdd2/train/10365_GT.png,True,634,234,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10366.png,data/raw/kolektor-sdd2/train/10366_GT.png,True,643,228,3,0,non-defect,train
train,data/raw/kolektor-sdd2/train/10367.png,data/raw/kolektor-sdd2/train/10367_GT.png,True,629,233,3,601,defect,train
train,data/raw/kolektor-sdd2/train/10368.png,data/raw/kolektor-sdd2/train/10368_GT.png,True,644,212,3,0,non-defect,train
